,online,reservations,rating,votes,location,rest_type,cost_for_two,type
23274,Yes,No,4.1,79,Commercial Street,Other,350,Dine-out
23275,Yes,No,3.8,122,MG Road,Quick Bites,400,Dine-out
23276,Yes,No,3.8,106,Residency Road,Quick Bites,200,Dine-out
23277,Yes,No,3.6,112,Richmond Road,Quick Bites,500,Dine-out
23278,Yes,No,3.2,5,MG Road,Quick Bites,450,Dine-out
23279,Yes,No,3.7,49,Commercial Street,Quick Bites,250,Dine-out
23280,Yes,Yes,3.2,60,St. Marks Road,Quick Bites,400,Dine-out
23281,Yes,No,3.9,65,Brigade Road,Other,250,Dine-out
23282,No,No,3.0,33,Commercial Street,Quick Bites,400,Dine-out
23283,No,No,2.8,93,Commercial Street,Quick Bites,500,Dine-out
23284,No,No,4.1,341,Brigade Road,Quick Bites,300,Dine-out
23285,Yes,No,3.9,56,St. Marks Road,Quick Bites,400,Dine-out
23286,Yes,No,3.6,79,Residency Road,Quick Bites,500,Dine-out
23287,No,No,3.7,14,Richmond Road,Other,300,Dine-out
23288,No,No,3.6,26,Shivajinagar,Quick Bites,300,Dine-out
23289,No,No,3.7,95,Church Street,Quick Bites,500,Dine-out
23290,Yes,No,3.6,124,Brigade Road,Other,400,Dine-out
23291,No,No,3.9,76,MG Road,Quick Bites,200,Dine-out
23292,No,No,3.7,24,Richmond Road,Quick Bites,500,Dine-out
23293,No,No,3.6,19,Residency Road,Quick Bites,200,Dine-out
23294,No,No,3.6,8,Brigade Road,Quick Bites,800,Dine-out
23295,Yes,No,3.5,33,Shanti Nagar,Other,400,Dine-out
23296,Yes,No,3.9,58,MG Road,Dessert Parlor,600,Dine-out
23297,No,No,3.3,5,Shanti Nagar,Quick Bites,300,Dine-out
23298,Yes,No,3.4,70,Residency Road,Quick Bites,400,Dine-out
23299,Yes,No,3.5,75,Brigade Road,Quick Bites,500,Dine-out
23300,No,No,3.6,37,Shivajinagar,Quick Bites,250,Dine-out
23301,No,No,3.1,7,Richmond Road,Quick Bites,300,Dine-out
23302,No,No,3.6,16,Brigade Road,Other,900,Dine-out
23303,No,No,3.1,32,Brigade Road,Quick Bites,200,Dine-out
23304,Yes,No,3.4,63,Church Street,Quick Bites,400,Dine-out
23305,Yes,No,2.9,25,Residency Road,Quick Bites,300,Dine-out
23306,Yes,No,3.5,58,Shanti Nagar,Quick Bites,300,Dine-out
23307,Yes,No,3.0,165,Church Street,Quick Bites,350,Dine-out
23308,Yes,No,3.8,169,Shanti Nagar,Quick Bites,250,Dine-out
23309,Yes,No,3.9,456,Residency Road,Quick Bites,400,Dine-out
23310,No,No,2.9,18,Shivajinagar,Quick Bites,400,Dine-out
23311,No,No,3.3,9,Shanti Nagar,Quick Bites,300,Dine-out
23312,Yes,No,3.3,37,Shivajinagar,Quick Bites,350,Dine-out
23313,Yes,No,3.9,252,Residency Road,Quick Bites,500,Dine-out
23314,No,No,3.4,60,Church Street,Quick Bites,250,Dine-out
23315,No,No,3.3,11,Brigade Road,Quick Bites,200,Dine-out
23316,Yes,No,3.4,9,Shanti Nagar,Quick Bites,150,Dine-out
23317,No,No,3.7,15,Shivajinagar,Quick Bites,150,Dine-out
23318,No,No,3.4,11,Shivajinagar,Quick Bites,200,Dine-out
23319,Yes,No,4.2,94,Brigade Road,Quick Bites,300,Dine-out
23320,Yes,No,3.5,21,Infantry Road,Quick Bites,200,Dine-out
23321,No,No,3.7,163,St. Marks Road,Quick Bites,300,Dine-out
23322,No,No,3.2,7,Shivajinagar,Quick Bites,200,Dine-out
23323,Yes,No,3.4,25,Langford Town,Quick Bites,350,Dine-out
23324,Yes,No,3.1,7,Brigade Road,Quick Bites,500,Dine-out
23325,Yes,No,3.3,19,Brigade Road,Quick Bites,300,Dine-out
23326,Yes,No,3.2,5,Shivajinagar,Quick Bites,300,Dine-out
23327,Yes,No,3.7,24,Brigade Road,Dessert Parlor,250,Dine-out
23328,No,No,3.1,23,MG Road,Quick Bites,300,Dine-out
23329,No,No,3.3,4,Shanti Nagar,Quick Bites,250,Dine-out
23330,No,No,3.1,7,Brigade Road,Quick Bites,150,Dine-out
23331,No,No,3.2,4,Shivajinagar,Quick Bites,200,Dine-out
23332,No,No,3.3,6,MG Road,Quick Bites,300,Dine-out
23333,No,No,4.1,399,Shivajinagar,Quick Bites,300,Dine-out
23334,No,No,3.0,22,St. Marks Road,Quick Bites,200,Dine-out
23335,No,No,3.5,17,Commercial Street,Quick Bites,100,Dine-out
23336,No,No,3.6,25,Commercial Street,Quick Bites,250,Dine-out
23337,No,No,3.5,45,Brigade Road,Quick Bites,300,Dine-out
23338,No,No,3.6,13,Shanti Nagar,Quick Bites,400,Dine-out
23339,No,No,3.3,11,Commercial Street,Quick Bites,150,Dine-out
23340,Yes,No,3.3,4,Shivajinagar,Quick Bites,400,Dine-out
23341,No,No,3.2,4,Richmond Road,Quick Bites,300,Dine-out
23342,No,No,3.4,11,Shanti Nagar,Quick Bites,300,Dine-out
23343,No,No,3.2,11,Shanti Nagar,Quick Bites,200,Dine-out
23344,No,No,3.4,8,Brigade Road,Quick Bites,450,Dine-out
23345,No,No,3.2,9,Shanti Nagar,Quick Bites,350,Dine-out
23346,No,No,3.1,6,Shanti Nagar,Quick Bites,250,Dine-out
23347,No,No,3.4,7,Residency Road,Quick Bites,500,Dine-out
23348,No,No,3.6,14,Shivajinagar,Quick Bites,250,Dine-out
23349,No,No,3.4,5,Richmond Road,Quick Bites,200,Dine-out
23350,No,No,3.7,11,Shivajinagar,Quick Bites,200,Dine-out
23351,No,No,3.5,8,Brigade Road,Quick Bites,400,Dine-out
23352,No,No,3.7,18,Shanti Nagar,Quick Bites,250,Dine-out
23353,No,No,3.8,38,Commercial Street,Quick Bites,300,Dine-out
23354,Yes,No,3.5,121,Brigade Road,Quick Bites,300,Dine-out
23355,Yes,No,3.3,6,Church Street,Quick Bites,500,Dine-out
23356,No,No,3.8,41,Residency Road,Quick Bites,100,Dine-out
23357,No,No,3.6,15,MG Road,Quick Bites,350,Dine-out
23358,No,No,3.2,5,Shivajinagar,Quick Bites,150,Dine-out
23359,No,No,3.2,9,Shivajinagar,Quick Bites,200,Dine-out
23360,No,No,3.5,10,St. Marks Road,Quick Bites,250,Dine-out
23361,No,No,3.0,10,Brigade Road,Other,200,Dine-out
23362,Yes,No,3.73178,0,Brigade Road,Quick Bites,200,Dine-out
23363,No,No,3.1,6,Shivajinagar,Quick Bites,300,Dine-out
23364,No,No,3.1,5,Brigade Road,Quick Bites,200,Dine-out
23365,Yes,No,3.6,26,Residency Road,Quick Bites,300,Dine-out
23366,No,No,3.73178,0,Brigade Road,Other,400,Dine-out
23367,Yes,No,2.9,25,Residency Road,Quick Bites,250,Dine-out
23368,Yes,No,3.8,113,Residency Road,Dessert Parlor,500,Dine-out
23369,No,No,3.5,14,Commercial Street,Quick Bites,200,Dine-out
23370,Yes,No,3.1,28,Brigade Road,Other,250,Dine-out
23371,No,No,3.2,7,Commercial Street,Quick Bites,100,Dine-out
23372,No,No,3.2,4,Shivajinagar,Quick Bites,400,Dine-out
23373,Yes,Yes,4.7,4811,Cunningham Road,Other,1300,Dine-out
23374,No,Yes,4.3,165,Ulsoor,Other,2800,Dine-out
23375,No,Yes,4.4,751,Vasanth Nagar,Other,3000,Dine-out
23376,No,Yes,4.2,144,Ulsoor,Other,2500,Dine-out
23377,No,Yes,4.4,1081,Ulsoor,Casual Dining,1600,Dine-out
23378,No,Yes,4.4,2275,Vasanth Nagar,Casual Dining,1100,Dine-out
23379,Yes,Yes,4.1,629,Cunningham Road,Casual Dining,1100,Dine-out
23380,No,Yes,4.1,309,Sankey Road,Other,4100,Dine-out
23381,Yes,Yes,4.5,1636,Cunningham Road,Casual Dining,1300,Dine-out
23382,No,Yes,4.4,374,Vasanth Nagar,Other,3000,Dine-out
23383,Yes,No,3.9,119,Ulsoor,Casual Dining,600,Dine-out
23384,No,No,3.9,628,Sankey Road,Other,2000,Dine-out
23385,No,Yes,4.2,344,Vasanth Nagar,Other,2000,Dine-out
23386,Yes,Yes,4.2,984,Ulsoor,"Casual Dining, Bar",1000,Dine-out
23387,Yes,No,4.0,1103,Ulsoor,Casual Dining,1300,Dine-out
23388,No,No,4.0,31,Vasanth Nagar,Other,1100,Dine-out
23389,Yes,No,4.3,657,Cunningham Road,Other,750,Dine-out
23390,No,Yes,4.3,429,Vasanth Nagar,Other,3400,Dine-out
23391,No,No,4.3,164,Ulsoor,Cafe,750,Dine-out
23392,Yes,No,4.2,860,Ulsoor,Casual Dining,1800,Dine-out
23393,No,Yes,4.1,81,Ulsoor,Other,3000,Dine-out
23394,No,Yes,4.1,327,Cunningham Road,Other,1300,Dine-out
23395,Yes,Yes,4.2,176,City Market,Casual Dining,700,Dine-out
23396,Yes,No,4.2,136,Cunningham Road,Casual Dining,1500,Dine-out
23397,Yes,Yes,4.2,476,Cunningham Road,Casual Dining,1700,Dine-out
23398,Yes,No,4.1,159,Vasanth Nagar,Cafe,300,Dine-out
23399,No,Yes,3.8,48,Ulsoor,Casual Dining,2000,Dine-out
23400,Yes,No,4.1,398,Cunningham Road,Casual Dining,600,Dine-out
23401,Yes,Yes,4.1,770,Ulsoor,"Casual Dining, Bar",1200,Dine-out
23402,No,Yes,4.2,171,Vasanth Nagar,Other,2300,Dine-out
23403,Yes,Yes,4.3,864,Cunningham Road,Other,1000,Dine-out
23404,Yes,No,4.2,744,Cunningham Road,Cafe,750,Dine-out
23405,No,Yes,3.7,54,Ulsoor,Other,3000,Dine-out
23406,Yes,No,4.3,909,Ulsoor,Casual Dining,2000,Dine-out
23407,Yes,Yes,4.0,457,Cunningham Road,Casual Dining,1000,Dine-out
23408,No,No,4.2,302,Majestic,Casual Dining,500,Dine-out
23409,No,Yes,4.2,233,Vasanth Nagar,Other,3000,Dine-out
23410,No,No,4.1,493,Vasanth Nagar,Other,1300,Dine-out
23411,Yes,No,4.0,177,Ulsoor,Casual Dining,750,Dine-out
23412,Yes,Yes,4.0,379,Cunningham Road,Casual Dining,850,Dine-out
23413,No,No,4.2,212,Majestic,Quick Bites,450,Dine-out
23414,Yes,No,3.7,160,Cunningham Road,Casual Dining,700,Dine-out
23415,No,No,4.2,116,Ulsoor,Other,1000,Dine-out
23416,Yes,No,3.3,204,Cunningham Road,Casual Dining,600,Dine-out
23417,Yes,No,4.1,403,Cunningham Road,Casual Dining,750,Dine-out
23418,Yes,Yes,3.8,91,Cunningham Road,Casual Dining,1800,Dine-out
23419,No,No,3.6,33,City Market,Casual Dining,500,Dine-out
23420,Yes,No,3.8,208,Cunningham Road,Casual Dining,400,Dine-out
23421,No,No,3.8,136,Majestic,Casual Dining,650,Dine-out
23422,No,No,3.8,31,Cunningham Road,Quick Bites,400,Dine-out
23423,Yes,No,4.1,257,Vasanth Nagar,Cafe,500,Dine-out
23424,Yes,No,3.7,50,Majestic,Casual Dining,750,Dine-out
23425,Yes,No,3.6,31,City Market,Casual Dining,400,Dine-out
23426,No,No,3.6,31,City Market,Casual Dining,500,Dine-out
23427,No,No,3.9,39,City Market,Quick Bites,250,Dine-out
23428,No,No,3.8,68,City Market,Quick Bites,400,Dine-out
23429,No,No,3.8,254,Majestic,Casual Dining,500,Dine-out
23430,No,No,4.0,108,Cunningham Road,Quick Bites,400,Dine-out
23431,No,No,3.9,82,Majestic,Casual Dining,450,Dine-out
23432,No,No,3.3,4,Majestic,Other,1000,Dine-out
23433,No,No,3.8,20,Majestic,Casual Dining,600,Dine-out
23434,No,No,4.3,206,Majestic,Quick Bites,150,Dine-out
23435,No,No,4.1,60,Majestic,Quick Bites,200,Dine-out
23436,Yes,No,3.5,25,Vasanth Nagar,Casual Dining,450,Dine-out
23437,No,Yes,3.7,64,Basavanagudi,Other,2200,Dine-out
23438,Yes,No,3.8,32,Ulsoor,Quick Bites,200,Dine-out
23439,No,No,4.5,206,City Market,Quick Bites,200,Dine-out
23440,No,No,3.6,35,Cunningham Road,Casual Dining,700,Dine-out
23441,No,No,4.1,91,Majestic,Quick Bites,150,Dine-out
23442,No,No,3.2,13,Majestic,"Casual Dining, Bar",700,Dine-out
23443,Yes,No,3.9,134,Vasanth Nagar,Casual Dining,700,Dine-out
23444,No,No,3.5,5,Sanjay Nagar,Casual Dining,600,Dine-out
23445,No,Yes,4.1,99,Ulsoor,Other,2400,Dine-out
23446,No,Yes,3.8,21,Basavanagudi,Casual Dining,800,Dine-out
23447,Yes,No,3.5,57,Vasanth Nagar,Quick Bites,150,Dine-out
23448,No,Yes,3.8,25,Ulsoor,Cafe,2200,Dine-out
23449,No,No,3.9,28,City Market,Quick Bites,100,Dine-out
23450,Yes,No,3.5,20,Cunningham Road,Cafe,500,Dine-out
23451,No,No,3.7,47,Sankey Road,Other,2000,Dine-out
23452,No,No,3.6,79,Majestic,Other,350,Dine-out
23453,No,No,3.3,4,Majestic,Quick Bites,300,Dine-out
23454,No,Yes,3.9,39,Cunningham Road,Other,2600,Dine-out
23455,No,No,3.5,13,Cunningham Road,Quick Bites,250,Dine-out
23456,No,No,3.3,42,City Market,Quick Bites,400,Dine-out
23457,No,No,4.0,54,Cunningham Road,Quick Bites,400,Dine-out
23458,No,No,3.1,46,Cunningham Road,Casual Dining,1000,Dine-out
23459,No,No,3.3,4,Majestic,"Casual Dining, Bar",800,Dine-out
23460,No,No,4.0,44,Vasanth Nagar,Cafe,1100,Dine-out
23461,No,No,3.4,11,Majestic,Casual Dining,650,Dine-out
23462,No,No,3.8,99,Ulsoor,Cafe,600,Dine-out
23463,Yes,No,4.0,122,Majestic,Quick Bites,200,Dine-out
23464,No,No,3.2,6,Majestic,Other,750,Dine-out
23465,No,No,3.8,56,Vasanth Nagar,Cafe,2000,Dine-out
23466,No,No,3.4,10,Majestic,Quick Bites,400,Dine-out
23467,Yes,No,3.2,9,Vasanth Nagar,Other,300,Dine-out
23468,No,Yes,3.9,158,Cunningham Road,Casual Dining,1100,Dine-out
23469,No,No,3.5,12,Cunningham Road,Quick Bites,200,Dine-out
23470,Yes,No,3.5,47,Wilson Garden,Casual Dining,450,Dine-out
23471,No,No,3.4,5,Basavanagudi,Quick Bites,150,Dine-out
23472,No,No,3.73178,0,Basavanagudi,Quick Bites,300,Dine-out
23473,No,No,3.7,33,Sankey Road,Other,2500,Dine-out
23474,Yes,No,3.4,10,Majestic,Quick Bites,400,Dine-out
23475,No,No,3.2,6,Majestic,Quick Bites,300,Dine-out
23476,No,No,3.5,12,City Market,Quick Bites,350,Dine-out
23477,No,No,3.6,14,Vasanth Nagar,Quick Bites,400,Dine-out
23478,No,No,3.0,21,Majestic,Casual Dining,500,Dine-out
23479,No,No,3.2,12,Majestic,"Casual Dining, Bar",700,Dine-out
23480,No,No,3.6,9,City Market,Quick Bites,100,Dine-out
23481,No,Yes,3.7,41,Majestic,Casual Dining,700,Dine-out
23482,No,No,3.9,56,Majestic,Casual Dining,600,Dine-out
23483,No,No,3.73178,0,Majestic,Quick Bites,300,Dine-out
23484,No,No,3.3,4,Majestic,Other,900,Dine-out
23485,No,No,3.73178,0,Vasanth Nagar,Casual Dining,600,Dine-out
23486,Yes,No,3.4,48,Ulsoor,Quick Bites,300,Dine-out
23487,No,No,3.2,4,Majestic,Quick Bites,300,Dine-out
23488,No,No,3.2,4,Cunningham Road,Casual Dining,600,Dine-out
23489,No,No,3.7,18,Sankey Road,Other,2000,Dine-out
23490,No,No,3.6,21,Majestic,Casual Dining,600,Dine-out
23491,Yes,No,2.9,56,Cunningham Road,Quick Bites,150,Dine-out
23492,Yes,No,3.6,28,Vasanth Nagar,Quick Bites,300,Dine-out
23493,Yes,No,3.4,12,Vasanth Nagar,Quick Bites,650,Dine-out
23494,No,No,3.6,14,Cunningham Road,Other,1500,Dine-out
23495,No,No,3.2,6,Majestic,Casual Dining,450,Dine-out
23496,No,No,3.2,4,Majestic,"Casual Dining, Bar",1000,Dine-out
23497,No,No,3.7,20,Majestic,Casual Dining,700,Dine-out
23498,No,No,3.6,32,Vasanth Nagar,Quick Bites,400,Dine-out
23499,No,No,3.73178,0,Majestic,Quick Bites,200,Dine-out
23500,Yes,No,3.3,6,Ulsoor,Quick Bites,200,Dine-out
23501,Yes,No,3.2,5,Majestic,Quick Bites,300,Dine-out
23502,No,No,3.73178,0,Majestic,Quick Bites,150,Dine-out
23503,No,No,3.73178,0,Vasanth Nagar,Quick Bites,500,Dine-out
23504,No,No,3.2,13,Vasanth Nagar,Quick Bites,200,Dine-out
23505,Yes,No,3.3,36,Vasanth Nagar,Quick Bites,300,Dine-out
23506,No,No,3.4,12,Ulsoor,Quick Bites,100,Dine-out
23507,No,No,3.3,13,Vasanth Nagar,Casual Dining,600,Dine-out
23508,No,No,3.4,9,Majestic,Casual Dining,500,Dine-out
23509,No,No,3.1,11,Majestic,Casual Dining,350,Dine-out
23510,No,No,3.73178,0,Majestic,Quick Bites,500,Dine-out
23511,No,No,3.1,10,City Market,Cafe,200,Dine-out
23512,No,No,3.5,11,Frazer Town,Quick Bites,100,Dine-out
23513,No,No,3.5,10,Majestic,Quick Bites,400,Dine-out
23514,No,No,3.6,27,Vasanth Nagar,Quick Bites,200,Dine-out
23515,Yes,No,3.5,12,Vasanth Nagar,Quick Bites,250,Dine-out
23516,No,No,3.6,16,Majestic,Quick Bites,250,Dine-out
23517,No,No,3.1,4,Ulsoor,Quick Bites,300,Dine-out
23518,No,No,3.1,11,Cunningham Road,Quick Bites,200,Dine-out
23519,No,No,3.2,7,Seshadripuram,Quick Bites,350,Dine-out
23520,No,No,3.2,4,Ulsoor,Quick Bites,200,Dine-out
23521,No,No,3.0,25,Vasanth Nagar,Quick Bites,400,Dine-out
23522,No,No,3.4,5,Majestic,Quick Bites,150,Dine-out
23523,No,No,3.3,6,Majestic,Quick Bites,350,Dine-out
23524,No,No,3.5,17,Vasanth Nagar,Quick Bites,200,Dine-out
23525,No,No,3.2,8,Majestic,Quick Bites,150,Dine-out
23526,No,No,3.3,5,City Market,Quick Bites,200,Dine-out
23527,No,No,3.73178,0,City Market,Quick Bites,500,Dine-out
23528,No,No,3.5,7,City Market,Quick Bites,200,Dine-out
23529,No,No,3.3,29,Wilson Garden,Quick Bites,200,Dine-out
23530,No,No,3.7,24,Majestic,Quick Bites,200,Dine-out
23531,No,No,3.3,6,Majestic,Quick Bites,150,Dine-out
23532,No,No,3.8,88,Majestic,Casual Dining,750,Dine-out
23533,Yes,No,3.9,146,Cunningham Road,Quick Bites,600,Dine-out
23534,No,No,3.73178,0,Majestic,Casual Dining,400,Dine-out
23535,Yes,No,2.5,22,Ulsoor,Casual Dining,1000,Dine-out
23536,No,No,3.8,54,Majestic,Quick Bites,350,Dine-out
23537,No,No,3.6,24,Vasanth Nagar,Quick Bites,300,Dine-out
23538,No,No,3.1,10,Cunningham Road,Casual Dining,800,Dine-out
23539,No,Yes,4.4,211,Residency Road,Other,1200,Drinks & nightlife
23540,No,Yes,4.3,2701,Brigade Road,Other,1300,Drinks & nightlife
23541,No,No,3.5,56,Lavelle Road,"Casual Dining, Bar",1800,Drinks & nightlife
23542,No,Yes,4.4,2052,Lavelle Road,"Casual Dining, Bar",1200,Drinks & nightlife
23543,No,Yes,4.1,1339,Lavelle Road,"Casual Dining, Bar",2100,Drinks & nightlife
23544,Yes,Yes,4.3,3492,Lavelle Road,Other,1700,Drinks & nightlife
23545,No,Yes,4.4,130,Lavelle Road,"Casual Dining, Bar",1000,Drinks & nightlife
23546,No,Yes,4.2,337,Lavelle Road,"Casual Dining, Bar",1000,Drinks & nightlife
23547,Yes,Yes,4.3,508,Lavelle Road,"Casual Dining, Bar",1300,Drinks & nightlife
23548,No,No,4.1,1545,Lavelle Road,Other,1200,Drinks & nightlife
23549,No,Yes,4.4,184,Lavelle Road,"Casual Dining, Bar",1800,Drinks & nightlife
23550,No,No,4.2,121,Lavelle Road,"Casual Dining, Bar",500,Drinks & nightlife
23551,No,No,3.1,122,Lavelle Road,"Casual Dining, Bar",1200,Drinks & nightlife
23552,No,Yes,4.5,8405,Brigade Road,Other,2000,Drinks & nightlife
23553,No,No,4.5,1598,Brigade Road,"Casual Dining, Bar",1500,Drinks & nightlife
23554,No,Yes,4.5,5282,St. Marks Road,"Casual Dining, Bar",2500,Drinks & nightlife
23555,Yes,Yes,4.5,1239,St. Marks Road,"Casual Dining, Bar",1700,Drinks & nightlife
23556,Yes,Yes,4.4,1126,Church Street,"Casual Dining, Bar",1200,Drinks & nightlife
23557,No,No,4.2,637,St. Marks Road,Other,1300,Drinks & nightlife
23558,No,Yes,4.2,1453,MG Road,Other,1500,Drinks & nightlife
23559,No,Yes,4.3,605,Infantry Road,"Casual Dining, Bar",2500,Drinks & nightlife
23560,Yes,Yes,4.4,494,St. Marks Road,Other,1900,Drinks & nightlife
23561,Yes,Yes,4.5,1418,Church Street,"Casual Dining, Bar",1700,Drinks & nightlife
23562,No,Yes,4.2,220,MG Road,Other,1000,Drinks & nightlife
23563,No,Yes,4.2,254,Brigade Road,Other,1500,Drinks & nightlife
23564,No,No,4.3,2265,Church Street,Other,1100,Drinks & nightlife
23565,No,Yes,4.3,298,St. Marks Road,Other,1200,Drinks & nightlife
23566,Yes,Yes,4.2,2286,St. Marks Road,"Casual Dining, Bar",1400,Drinks & nightlife
23567,No,No,4.2,1337,Church Street,Other,1100,Drinks & nightlife
23568,Yes,Yes,4.0,940,Church Street,"Casual Dining, Bar",1000,Drinks & nightlife
23569,No,Yes,4.1,101,Residency Road,Other,1000,Drinks & nightlife
23570,Yes,Yes,4.2,404,Brigade Road,Other,1600,Drinks & nightlife
23571,No,No,4.2,2029,Shanti Nagar,Other,1200,Drinks & nightlife
23572,No,Yes,3.9,684,Church Street,"Casual Dining, Bar",1200,Drinks & nightlife
23573,No,Yes,4.2,546,MG Road,Other,1500,Drinks & nightlife
23574,No,Yes,4.1,275,Residency Road,Other,4000,Drinks & nightlife
23575,No,Yes,4.1,557,Brigade Road,Other,1100,Drinks & nightlife
23576,No,No,3.9,23,Richmond Road,Other,2000,Drinks & nightlife
23577,No,No,3.9,951,Brigade Road,Other,1100,Drinks & nightlife
23578,No,No,4.0,449,Residency Road,Other,1000,Drinks & nightlife
23579,Yes,No,4.0,167,Richmond Road,"Casual Dining, Bar",1700,Drinks & nightlife
23580,Yes,No,4.1,1214,Brigade Road,Other,2000,Drinks & nightlife
23581,Yes,Yes,4.4,232,MG Road,Other,2000,Drinks & nightlife
23582,No,No,4.2,38,Richmond Road,Other,2000,Drinks & nightlife
23583,No,Yes,4.3,430,Residency Road,Other,3500,Drinks & nightlife
23584,Yes,Yes,4.0,190,Shivajinagar,"Casual Dining, Bar",1300,Drinks & nightlife
23585,No,Yes,4.1,338,MG Road,"Casual Dining, Bar",1800,Drinks & nightlife
23586,Yes,No,3.9,86,Race Course Road,Other,1500,Drinks & nightlife
23587,No,Yes,3.9,747,Church Street,Other,1500,Drinks & nightlife
23588,No,No,3.9,190,St. Marks Road,Other,600,Drinks & nightlife
23589,No,No,2.7,406,MG Road,Other,1000,Drinks & nightlife
23590,No,No,3.7,297,Residency Road,Other,1000,Drinks & nightlife
23591,No,Yes,4.0,195,MG Road,Other,3000,Drinks & nightlife
23592,No,Yes,3.8,73,Shanti Nagar,Other,1200,Drinks & nightlife
23593,Yes,Yes,3.9,96,Brigade Road,"Casual Dining, Bar",1300,Drinks & nightlife
23594,No,No,4.1,259,MG Road,"Casual Dining, Bar",500,Drinks & nightlife
23595,No,Yes,4.2,260,MG Road,"Casual Dining, Bar",1500,Drinks & nightlife
23596,No,No,3.5,29,Richmond Road,Other,2200,Drinks & nightlife
23597,No,No,3.73178,0,MG Road,Other,1000,Drinks & nightlife
23598,No,No,2.9,24,Brigade Road,Other,1900,Drinks & nightlife
23599,No,No,3.5,14,Residency Road,Other,800,Drinks & nightlife
23600,No,No,3.6,11,Shivajinagar,Other,700,Drinks & nightlife
23601,No,No,3.73178,0,Infantry Road,"Casual Dining, Bar",1500,Drinks & nightlife
23602,No,Yes,3.6,278,St. Marks Road,"Casual Dining, Bar",800,Drinks & nightlife
23603,No,Yes,3.7,44,Race Course Road,Other,2800,Drinks & nightlife
23604,No,No,3.4,5,Race Course Road,"Casual Dining, Bar",1500,Drinks & nightlife
23605,No,No,3.3,4,Residency Road,Other,1000,Drinks & nightlife
23606,No,No,3.7,15,Residency Road,"Casual Dining, Bar",2000,Drinks & nightlife
23607,Yes,Yes,4.7,4819,Cunningham Road,Other,1300,Drinks & nightlife
23608,No,Yes,4.4,751,Vasanth Nagar,Other,3000,Drinks & nightlife
23609,No,Yes,4.4,375,Vasanth Nagar,Other,3000,Drinks & nightlife
23610,No,Yes,4.1,345,Vasanth Nagar,Other,2000,Drinks & nightlife
23611,Yes,Yes,4.2,984,Ulsoor,"Casual Dining, Bar",1000,Drinks & nightlife
23612,No,Yes,4.3,429,Vasanth Nagar,Other,3400,Drinks & nightlife
23613,Yes,Yes,4.1,770,Ulsoor,"Casual Dining, Bar",1200,Drinks & nightlife
23614,No,No,4.1,495,Vasanth Nagar,Other,1300,Drinks & nightlife
23615,No,No,3.3,4,Majestic,Other,1000,Drinks & nightlife
23616,No,Yes,3.7,64,Basavanagudi,Other,2200,Drinks & nightlife
23617,No,No,3.2,6,Majestic,Other,750,Drinks & nightlife
23618,No,No,3.3,4,Majestic,Other,900,Drinks & nightlife
23619,No,No,3.6,14,Cunningham Road,Other,1500,Drinks & nightlife
23620,No,No,3.73178,0,Ulsoor,Other,2000,Drinks & nightlife
23621,No,No,3.2,4,Majestic,"Casual Dining, Bar",1000,Drinks & nightlife
23622,No,Yes,4.3,1143,Malleshwaram,Casual Dining,1100,Buffet
23623,No,Yes,4.3,592,Sadashiv Nagar,Casual Dining,1200,Buffet
23624,No,Yes,4.3,950,Malleshwaram,Other,2000,Buffet
23625,Yes,Yes,4.5,1150,Malleshwaram,Casual Dining,1700,Buffet
23626,Yes,Yes,4.3,1099,Malleshwaram,Casual Dining,1500,Buffet
23627,No,Yes,4.0,1070,Malleshwaram,Casual Dining,950,Buffet
23628,No,Yes,4.0,568,Malleshwaram,Casual Dining,1000,Buffet
23629,No,No,4.4,2127,Sadashiv Nagar,Casual Dining,1200,Buffet
23630,No,Yes,4.2,371,Sankey Road,Other,2400,Buffet
23631,Yes,No,3.8,571,Sadashiv Nagar,Casual Dining,800,Buffet
23632,No,Yes,4.2,358,Seshadripuram,Casual Dining,1500,Buffet
23633,No,Yes,4.3,354,Sadashiv Nagar,Casual Dining,1400,Buffet
23634,No,Yes,4.0,344,Seshadripuram,Other,3000,Buffet
23635,Yes,No,3.6,70,Seshadripuram,Casual Dining,800,Buffet
23636,No,Yes,4.5,409,Race Course Road,Casual Dining,1200,Buffet
23637,Yes,Yes,4.3,355,Basaveshwara Nagar,Other,600,Buffet
23638,No,Yes,4.3,854,Rajajinagar,Casual Dining,800,Buffet
23639,No,No,3.7,81,Rajajinagar,Casual Dining,600,Buffet
23640,Yes,Yes,3.7,56,Rajajinagar,Casual Dining,900,Buffet
23641,Yes,No,3.4,19,Yeshwantpur,Casual Dining,700,Buffet
23642,Yes,No,4.0,69,Malleshwaram,Cafe,500,Cafes
23643,Yes,No,4.1,272,Malleshwaram,Cafe,600,Cafes
23644,No,No,3.8,31,Malleshwaram,Cafe,600,Cafes
23645,Yes,No,4.2,504,Malleshwaram,Cafe,500,Cafes
23646,No,No,4.0,399,Malleshwaram,Cafe,700,Cafes
23647,Yes,No,4.2,287,Malleshwaram,Other,700,Cafes
23648,No,No,3.9,18,Malleshwaram,Cafe,200,Cafes
23649,No,No,3.2,4,Malleshwaram,Cafe,400,Cafes
