,online,reservations,rating,votes,location,rest_type,cost_for_two,type
26956,Yes,No,3.9,173,Yeshwantpur,Casual Dining,450,Delivery
6474,Yes,No,3.5,86,Brookefield,Casual Dining,500,Dine-out
24272,No,No,3.9,39,Malleshwaram,Quick Bites,400,Dine-out
8811,No,Yes,4.4,464,Koramangala 4th Block,Cafe,800,Dine-out
492,No,No,3.73178,0,Banashankari,Delivery,500,Desserts
11691,Yes,No,3.0,206,HSR,Casual Dining,600,Delivery
31300,No,No,3.7,51,Whitefield,Casual Dining,600,Delivery
1116,Yes,No,3.3,8,JP Nagar,"Takeaway, Delivery",600,Delivery
5637,Yes,No,3.4,22,"ITPL Main Road, Whitefield",Quick Bites,500,Delivery
5085,Yes,No,3.9,158,Infantry Road,Casual Dining,1300,Dine-out
1757,Yes,No,3.7,37,Bannerghatta Road,Cafe,400,Dine-out
11486,Yes,No,4.0,88,HSR,"Takeaway, Delivery",400,Delivery
27629,Yes,Yes,4.6,5446,Indiranagar,Casual Dining,1600,Delivery
30552,No,No,3.7,29,Sarjapur Road,Quick Bites,300,Dine-out
6353,No,No,3.0,17,Marathahalli,Other,500,Delivery
22973,No,No,4.2,634,St. Marks Road,Other,1300,Dine-out
30594,No,Yes,4.0,3056,Bellandur,Casual Dining,1000,Dine-out
31903,No,No,3.73178,0,Whitefield,Quick Bites,120,Dine-out
23941,Yes,No,3.7,158,RT Nagar,Casual Dining,600,Delivery
32039,Yes,Yes,4.0,2856,Whitefield,"Casual Dining, Bar",1100,Pubs and bars
21625,Yes,No,3.1,911,Koramangala 5th Block,Casual Dining,600,Delivery
3644,No,No,3.73178,0,Bellandur,Casual Dining,600,Dine-out
19167,Yes,No,3.7,630,HSR,Quick Bites,400,Delivery
14350,Yes,No,3.73178,0,BTM,Quick Bites,600,Delivery
12001,No,No,3.3,4,HSR,"Takeaway, Delivery",600,Desserts
27538,Yes,No,4.0,494,Indiranagar,Quick Bites,300,Delivery
27045,No,Yes,3.9,510,New BEL Road,Casual Dining,700,Delivery
11185,No,No,3.73178,0,Residency Road,Casual Dining,600,Delivery
1696,Yes,No,3.5,10,Bannerghatta Road,Dessert Parlor,150,Desserts
22069,No,No,2.9,25,Jayanagar,Quick Bites,300,Dine-out
2295,Yes,Yes,3.8,197,Jayanagar,Other,1000,Delivery
14794,No,No,3.4,6,Jayanagar,Quick Bites,250,Dine-out
14696,No,No,3.8,31,Jayanagar,Other,150,Dine-out
5939,Yes,No,2.4,56,Marathahalli,Casual Dining,600,Delivery
24147,No,No,3.9,107,Malleshwaram,Dessert Parlor,250,Desserts
26628,No,No,3.3,16,Ulsoor,"Casual Dining, Bar",950,Dine-out
30455,No,No,2.7,344,Sarjapur Road,Casual Dining,600,Dine-out
9968,No,Yes,4.0,113,Race Course Road,Other,2500,Drinks & nightlife
11033,Yes,No,4.1,69,Frazer Town,Casual Dining,700,Delivery
3313,Yes,No,3.73178,0,Marathahalli,Quick Bites,400,Delivery
21165,Yes,Yes,4.9,2249,Koramangala 5th Block,"Casual Dining, Bar",1500,Dine-out
14824,Yes,Yes,3.73178,465,JP Nagar,Casual Dining,700,Dine-out
24734,Yes,No,3.7,53,Whitefield,Delivery,350,Delivery
27707,Yes,No,3.8,170,Jeevan Bhima Nagar,Quick Bites,550,Delivery
9784,No,No,3.0,108,MG Road,Casual Dining,800,Dine-out
9915,Yes,No,3.1,24,Frazer Town,Quick Bites,150,Dine-out
23989,Yes,No,3.8,323,Malleshwaram,Casual Dining,650,Delivery
215,No,No,3.73178,0,Basavanagudi,Bakery,300,Delivery
23091,Yes,Yes,4.1,300,Richmond Road,Casual Dining,1000,Dine-out
1072,Yes,No,3.9,73,Bannerghatta Road,"Takeaway, Delivery",400,Delivery
8682,No,No,3.6,38,BTM,Quick Bites,250,Dine-out
30693,No,No,3.7,128,Bellandur,Other,600,Dine-out
19867,Yes,Yes,3.9,144,Koramangala 4th Block,Casual Dining,1000,Delivery
7006,Yes,No,4.1,56,HSR,"Takeaway, Delivery",250,Delivery
21486,Yes,No,3.4,25,Bannerghatta Road,Casual Dining,600,Delivery
13379,No,Yes,4.0,973,Indiranagar,Other,1400,Dine-out
22983,No,Yes,4.3,605,Infantry Road,"Casual Dining, Bar",2500,Dine-out
20148,No,No,4.0,203,Koramangala 6th Block,Other,350,Delivery
8652,Yes,No,3.3,12,BTM,Quick Bites,250,Dine-out
22794,No,No,3.5,8,Frazer Town,Dessert Parlor,200,Delivery
27940,No,No,3.0,16,Indiranagar,Quick Bites,500,Delivery
13705,Yes,Yes,4.0,1907,MG Road,Casual Dining,2100,Dine-out
15384,Yes,No,3.6,30,Bannerghatta Road,Quick Bites,300,Delivery
25,No,No,3.2,11,Banashankari,Cafe,600,Cafes
31139,Yes,No,3.5,31,Whitefield,Casual Dining,500,Delivery
10601,Yes,No,3.0,61,Electronic City,Casual Dining,600,Dine-out
7659,Yes,Yes,4.1,221,Koramangala 4th Block,Casual Dining,1000,Delivery
13401,Yes,Yes,4.1,243,Indiranagar,Casual Dining,800,Dine-out
5690,Yes,Yes,3.5,151,Marathahalli,Casual Dining,800,Delivery
9744,Yes,No,4.3,569,Ulsoor,Cafe,700,Dine-out
30811,Yes,No,4.2,858,Bellandur,Other,1700,Pubs and bars
29818,Yes,No,4.0,109,Bellandur,Cafe,400,Cafes
23067,Yes,No,4.0,114,MG Road,Casual Dining,1000,Dine-out
12721,Yes,No,3.6,17,Indiranagar,Casual Dining,500,Delivery
9171,No,No,3.73178,0,Koramangala 1st Block,Quick Bites,400,Dine-out
10847,No,No,3.2,4,Electronic City,Quick Bites,200,Dine-out
26423,Yes,No,3.9,75,Shivajinagar,Other,150,Desserts
11908,Yes,No,4.0,603,HSR,Casual Dining,800,Delivery
630,Yes,No,3.7,73,Banashankari,Quick Bites,400,Dine-out
24968,Yes,Yes,3.2,503,Brookefield,Cafe,500,Delivery
21607,Yes,Yes,3.8,584,Jayanagar,Casual Dining,1200,Delivery
31057,Yes,Yes,4.4,1313,Whitefield,"Casual Dining, Bar",1800,Delivery
8707,No,No,3.3,6,BTM,Quick Bites,250,Dine-out
28118,Yes,No,3.7,16,Old Airport Road,Quick Bites,300,Dine-out
31945,No,No,3.1,8,Whitefield,Quick Bites,250,Dine-out
6614,Yes,No,4.1,142,Whitefield,Cafe,700,Dine-out
5243,Yes,No,3.4,69,Ulsoor,Quick Bites,350,Dine-out
1102,Yes,No,4.1,203,JP Nagar,Other,650,Delivery
19660,Yes,Yes,4.5,3163,Koramangala 5th Block,"Casual Dining, Bar",1500,Delivery
21729,Yes,No,4.0,510,JP Nagar,Other,1000,Delivery
2204,Yes,No,3.7,514,Basavanagudi,Cafe,600,Cafes
31725,No,No,3.5,9,Whitefield,Casual Dining,1000,Dine-out
24770,Yes,Yes,4.4,441,Whitefield,Other,1400,Delivery
12903,Yes,No,2.5,66,Indiranagar,Quick Bites,350,Delivery
25219,Yes,No,3.1,68,Marathahalli,Quick Bites,400,Delivery
11477,Yes,No,3.2,19,HSR,Delivery,300,Delivery
11308,Yes,No,3.6,27,Frazer Town,Quick Bites,200,Dine-out
13767,No,No,3.4,8,CV Raman Nagar,Other,300,Dine-out
15064,No,No,3.1,16,JP Nagar,Casual Dining,700,Dine-out
12512,No,No,3.4,90,Indiranagar,Cafe,500,Cafes
27356,No,No,3.5,22,New BEL Road,Quick Bites,200,Dine-out
32055,No,Yes,4.0,189,Whitefield,Other,1500,Pubs and bars
18591,Yes,No,3.9,97,Ejipura,Quick Bites,500,Dine-out
20936,Yes,No,4.0,187,Koramangala 7th Block,Other,500,Delivery
20786,No,No,3.3,4,Koramangala 4th Block,Cafe,400,Cafes
23779,Yes,No,4.2,418,New BEL Road,Casual Dining,700,Delivery
20102,No,Yes,4.1,811,Koramangala 4th Block,"Casual Dining, Bar",800,Delivery
17356,No,No,3.1,11,Frazer Town,Quick Bites,150,Dine-out
20963,Yes,No,3.1,8,Ejipura,Quick Bites,300,Delivery
22900,Yes,No,4.1,257,Vasanth Nagar,Cafe,500,Desserts
14890,No,No,4.0,1050,Banashankari,Quick Bites,450,Dine-out
719,No,No,4.2,253,Basavanagudi,Quick Bites,250,Dine-out
13839,No,No,3.1,11,Indiranagar,Other,1000,Drinks & nightlife
6155,Yes,No,3.1,19,Marathahalli,Casual Dining,600,Delivery
20093,Yes,No,2.6,16,BTM,"Takeaway, Delivery",400,Delivery
19187,Yes,No,3.3,9,Richmond Road,Quick Bites,300,Delivery
18950,No,Yes,4.4,2362,Koramangala 7th Block,"Casual Dining, Bar",1100,Drinks & nightlife
4025,No,No,4.0,30,Richmond Road,Cafe,800,Cafes
22582,Yes,No,3.1,23,Brigade Road,Casual Dining,700,Delivery
8224,Yes,No,3.4,7,Bommanahalli,Quick Bites,300,Delivery
17908,No,No,3.8,14,HSR,Quick Bites,250,Delivery
20447,No,Yes,3.9,590,Koramangala 5th Block,Other,1300,Dine-out
15493,Yes,No,4.2,249,BTM,Other,500,Desserts
26273,Yes,No,4.3,860,Ulsoor,Casual Dining,1800,Delivery
19176,Yes,Yes,4.1,2727,BTM,Casual Dining,800,Delivery
16093,Yes,No,3.5,10,Banaswadi,Quick Bites,300,Delivery
18606,Yes,No,3.8,48,Koramangala 8th Block,Quick Bites,300,Dine-out
5818,Yes,Yes,4.5,2949,Marathahalli,Other,1300,Delivery
11956,Yes,No,3.6,154,HSR,Bakery,400,Desserts
3866,Yes,No,2.9,317,Sarjapur Road,Quick Bites,400,Dine-out
27304,No,No,4.2,149,New BEL Road,Other,300,Dine-out
2745,No,No,2.7,26,Shanti Nagar,Casual Dining,600,Dine-out
11867,Yes,No,3.5,11,HSR,Quick Bites,200,Delivery
10343,No,No,3.73178,0,Electronic City,Delivery,500,Delivery
27994,No,No,4.0,120,Thippasandra,Dessert Parlor,400,Desserts
11950,Yes,No,4.2,1022,HSR,Dessert Parlor,500,Desserts
28984,No,No,3.3,59,Basaveshwara Nagar,Casual Dining,500,Dine-out
19611,Yes,Yes,4.5,261,Koramangala 4th Block,Casual Dining,1300,Delivery
4214,Yes,No,3.9,454,Residency Road,Quick Bites,400,Delivery
20307,Yes,No,4.1,141,Koramangala 5th Block,Cafe,1200,Desserts
12096,No,No,3.6,289,HSR,Casual Dining,500,Dine-out
26853,No,Yes,4.3,430,Residency Road,Other,3500,Pubs and bars
15193,Yes,No,3.9,919,JP Nagar,Other,1000,Drinks & nightlife
19643,Yes,Yes,4.2,496,Koramangala 5th Block,Cafe,800,Delivery
1401,No,No,3.0,12,Bannerghatta Road,Delivery,700,Delivery
25315,Yes,No,3.7,82,Brookefield,Quick Bites,150,Delivery
12828,Yes,No,3.7,23,Indiranagar,"Takeaway, Delivery",400,Delivery
24087,No,No,4.1,184,Seshadripuram,Casual Dining,800,Delivery
21363,Yes,Yes,4.1,1795,Koramangala 5th Block,Other,1200,Drinks & nightlife
3253,Yes,No,3.8,91,Marathahalli,Casual Dining,750,Delivery
29840,Yes,No,4.3,300,Sarjapur Road,Delivery,400,Delivery
19045,Yes,No,3.8,23,Koramangala 5th Block,Cafe,600,Cafes
2158,No,No,3.73178,0,BTM,Quick Bites,250,Dine-out
8578,Yes,No,3.4,46,BTM,Quick Bites,200,Dine-out
24472,Yes,No,3.8,591,Rajajinagar,Casual Dining,700,Dine-out
17058,No,No,3.2,6,Kammanahalli,Quick Bites,150,Dine-out
28000,No,No,3.73178,0,Jeevan Bhima Nagar,Bakery,360,Desserts
7011,Yes,No,2.9,257,BTM,Quick Bites,250,Delivery
27515,No,No,3.8,71,Indiranagar,Cafe,500,Cafes
10197,Yes,No,3.5,9,Electronic City,Quick Bites,250,Delivery
3841,Yes,No,3.0,21,Marathahalli,Quick Bites,350,Dine-out
18199,Yes,No,3.5,7,HSR,Dessert Parlor,150,Desserts
19557,Yes,No,3.4,15,BTM,Quick Bites,300,Delivery
20132,No,No,3.7,105,BTM,Casual Dining,700,Delivery
11849,Yes,Yes,3.6,30,HSR,Casual Dining,850,Delivery
2100,No,No,3.6,34,JP Nagar,Quick Bites,300,Dine-out
30159,No,No,3.0,25,Sarjapur Road,Quick Bites,500,Delivery
23092,No,Yes,3.9,747,Church Street,Other,1500,Dine-out
1673,No,No,3.73178,0,Bannerghatta Road,Bakery,400,Desserts
10293,Yes,No,3.6,20,Electronic City,Quick Bites,400,Delivery
4213,Yes,No,4.2,1764,St. Marks Road,Casual Dining,750,Delivery
26672,Yes,No,3.4,26,Langford Town,Quick Bites,400,Dine-out
7480,Yes,No,3.4,5,HSR,Dessert Parlor,150,Delivery
17932,No,No,3.73178,0,Ejipura,Delivery,300,Delivery
14562,Yes,No,3.6,34,JP Nagar,Dessert Parlor,300,Desserts
27291,No,No,3.73178,0,New BEL Road,Other,200,Dine-out
11515,Yes,No,3.6,133,HSR,"Takeaway, Delivery",300,Delivery
8547,Yes,No,4.1,381,BTM,Quick Bites,250,Dine-out
21568,Yes,No,3.5,90,Jayanagar,Casual Dining,500,Delivery
17845,No,No,2.5,547,Koramangala 4th Block,Casual Dining,450,Delivery
14823,Yes,No,3.73178,149,JP Nagar,Casual Dining,800,Dine-out
16923,No,No,4.0,157,Banaswadi,Other,1100,Drinks & nightlife
19604,Yes,No,3.9,157,Wilson Garden,Casual Dining,450,Delivery
25515,No,No,4.3,53,Marathahalli,Other,4500,Dine-out
16363,No,No,2.8,69,Banaswadi,Quick Bites,300,Delivery
22853,Yes,No,4.0,68,Church Street,Dessert Parlor,250,Desserts
23554,No,Yes,4.5,5282,St. Marks Road,"Casual Dining, Bar",2500,Drinks & nightlife
14609,No,No,4.0,339,Jayanagar,Casual Dining,550,Dine-out
23814,Yes,No,3.3,8,New BEL Road,Cafe,600,Delivery
31340,No,No,3.73178,0,Whitefield,Casual Dining,600,Delivery
18135,Yes,No,3.1,11,Koramangala 5th Block,Other,300,Desserts
20360,Yes,No,3.5,98,Koramangala 8th Block,Bakery,400,Desserts
24737,Yes,No,4.0,97,Marathahalli,Quick Bites,400,Delivery
18156,No,No,3.8,38,Koramangala 5th Block,Dessert Parlor,400,Desserts
9388,No,No,4.0,79,Church Street,Quick Bites,500,Delivery
10070,Yes,No,3.5,146,Electronic City,Casual Dining,700,Delivery
10860,No,No,3.2,4,Electronic City,Quick Bites,400,Dine-out
18400,Yes,Yes,4.2,294,Koramangala 5th Block,Casual Dining,800,Dine-out
2005,Yes,Yes,4.1,1320,JP Nagar,Casual Dining,1200,Dine-out
20277,Yes,No,2.8,5,HSR,Quick Bites,200,Delivery
19621,Yes,No,3.8,473,Koramangala 5th Block,Casual Dining,500,Delivery
20808,Yes,No,4.0,58,HSR,"Takeaway, Delivery",250,Delivery
15887,Yes,No,3.8,77,Banaswadi,Cafe,550,Cafes
15233,Yes,No,3.8,474,Bannerghatta Road,Quick Bites,600,Delivery
26654,Yes,No,3.2,88,Ulsoor,Quick Bites,350,Dine-out
13411,Yes,No,2.7,283,Indiranagar,Casual Dining,700,Dine-out
24972,Yes,Yes,3.9,231,Marathahalli,Casual Dining,800,Delivery
2257,Yes,No,3.9,148,Jayanagar,Quick Bites,400,Delivery
27410,Yes,No,2.9,49,Yeshwantpur,Quick Bites,200,Dine-out
20456,Yes,No,3.7,116,Koramangala 5th Block,Quick Bites,750,Dine-out
5574,No,No,3.9,69,Whitefield,"Casual Dining, Bar",1200,Buffet
9083,No,No,3.8,20,Koramangala 5th Block,Quick Bites,500,Dine-out
31292,Yes,No,3.9,386,Whitefield,Quick Bites,300,Delivery
5355,No,No,3.2,7,Commercial Street,Quick Bites,100,Dine-out
24802,Yes,No,3.9,907,Whitefield,Delivery,400,Delivery
6093,Yes,No,3.9,51,Brookefield,Dessert Parlor,250,Delivery
7935,Yes,No,3.7,46,BTM,Casual Dining,600,Delivery
28892,No,No,4.0,930,Rajajinagar,"Casual Dining, Bar",800,Dine-out
1519,Yes,No,3.73178,0,Electronic City,Delivery,500,Delivery
31963,Yes,No,3.3,130,Whitefield,Quick Bites,300,Dine-out
1378,Yes,No,4.1,9,BTM,Quick Bites,250,Delivery
22056,No,No,3.8,122,Jayanagar,Casual Dining,500,Dine-out
25599,No,No,3.4,27,Marathahalli,Casual Dining,550,Dine-out
18971,Yes,Yes,4.4,347,Koramangala 5th Block,"Casual Dining, Bar",1000,Drinks & nightlife
15206,Yes,No,4.2,785,BTM,Quick Bites,300,Delivery
21807,No,No,3.4,13,BTM,Quick Bites,300,Delivery
22005,Yes,No,3.5,26,Koramangala 8th Block,Quick Bites,300,Dine-out
30301,Yes,No,3.7,23,Sarjapur Road,Other,300,Delivery
13200,No,No,3.2,6,Indiranagar,Other,150,Desserts
29131,No,No,3.73178,0,Magadi Road,Quick Bites,100,Dine-out
5842,Yes,No,4.1,926,Whitefield,Casual Dining,700,Delivery
7122,Yes,No,4.1,93,HSR,Casual Dining,700,Delivery
16211,Yes,No,2.9,619,Nagawara,Quick Bites,500,Delivery
12820,Yes,Yes,4.3,1788,Indiranagar,Casual Dining,900,Delivery
5832,Yes,Yes,3.9,328,Brookefield,Casual Dining,600,Delivery
9821,Yes,No,3.4,24,Ulsoor,Quick Bites,300,Dine-out
21272,No,No,4.3,148,Koramangala 5th Block,Cafe,800,Dine-out
12718,Yes,No,4.5,2686,Indiranagar,Other,550,Delivery
22288,Yes,No,3.6,11,Shivajinagar,Cafe,50,Cafes
522,No,Yes,3.8,977,Banashankari,Other,1300,Dine-out
24427,No,No,2.9,14,Seshadripuram,Quick Bites,300,Dine-out
19991,Yes,No,3.6,48,HSR,"Takeaway, Delivery",300,Delivery
25504,Yes,No,3.8,434,Marathahalli,Casual Dining,650,Dine-out
15372,Yes,No,3.2,146,Bannerghatta Road,Quick Bites,350,Delivery
234,Yes,No,4.1,185,Jayanagar,Quick Bites,200,Delivery
12180,Yes,No,3.6,218,HSR,Quick Bites,400,Dine-out
20180,No,No,3.4,5,Koramangala 6th Block,Bakery,300,Delivery
6318,Yes,No,3.7,95,Marathahalli,Quick Bites,500,Delivery
23478,No,No,3.0,21,Majestic,Casual Dining,500,Dine-out
11992,Yes,No,3.73178,0,HSR,Dessert Parlor,300,Desserts
26586,Yes,No,3.9,464,Ulsoor,Other,800,Dine-out
29701,No,No,3.8,36,City Market,Casual Dining,500,Dine-out
1948,No,No,3.73178,0,Bannerghatta Road,Quick Bites,300,Dine-out
6361,Yes,No,3.73178,0,Whitefield,Quick Bites,600,Delivery
31125,Yes,No,3.3,6,Whitefield,Other,500,Delivery
29653,Yes,No,4.1,48,Church Street,Dessert Parlor,300,Dine-out
11684,Yes,No,3.8,83,HSR,Quick Bites,400,Delivery
22475,Yes,No,3.1,22,Frazer Town,Dessert Parlor,250,Delivery
15927,Yes,Yes,4.0,202,Nagawara,Quick Bites,450,Delivery
27247,Yes,No,3.1,40,New BEL Road,Casual Dining,750,Dine-out
30618,No,No,3.8,373,Bellandur,Casual Dining,600,Dine-out
2224,Yes,No,2.9,62,Jayanagar,Other,650,Cafes
25682,Yes,No,3.3,184,Marathahalli,Quick Bites,350,Dine-out
30548,Yes,No,3.3,10,Sarjapur Road,Quick Bites,350,Dine-out
25394,Yes,No,3.3,7,Marathahalli,Bakery,450,Desserts
15246,Yes,No,3.9,54,Bannerghatta Road,Quick Bites,400,Delivery
16209,Yes,No,4.0,165,Nagawara,Casual Dining,500,Delivery
5571,No,No,4.1,450,Whitefield,Casual Dining,1800,Buffet
4523,No,No,3.73178,0,Frazer Town,Delivery,400,Delivery
5793,Yes,No,3.9,24,Marathahalli,Other,300,Delivery
20616,Yes,No,3.7,27,BTM,Quick Bites,400,Dine-out
5738,Yes,Yes,4.3,330,Whitefield,Other,1400,Delivery
19008,No,Yes,4.1,786,Koramangala 3rd Block,Casual Dining,1500,Buffet
4728,Yes,No,4.4,69,Lavelle Road,Quick Bites,300,Desserts
7818,Yes,Yes,4.2,767,Koramangala 4th Block,Casual Dining,1700,Delivery
8859,Yes,Yes,4.2,344,Koramangala 5th Block,Casual Dining,500,Dine-out
31939,No,No,3.7,24,Whitefield,Quick Bites,300,Dine-out
22335,Yes,No,4.0,114,Residency Road,Delivery,650,Delivery
25464,No,No,4.3,1370,Marathahalli,Casual Dining,1000,Dine-out
15275,Yes,No,3.3,513,Kumaraswamy Layout,Casual Dining,700,Delivery
27690,Yes,Yes,4.1,1856,Indiranagar,"Casual Dining, Bar",1100,Delivery
2437,Yes,No,3.73178,0,Jayanagar,Casual Dining,600,Delivery
22440,Yes,No,3.2,4,Shanti Nagar,Other,300,Delivery
14087,Yes,No,4.1,93,Koramangala 5th Block,Cafe,600,Delivery
25393,No,No,3.4,34,Marathahalli,Dessert Parlor,500,Desserts
22736,No,No,3.0,31,MG Road,Casual Dining,1000,Delivery
26917,Yes,No,3.8,33,Sanjay Nagar,"Takeaway, Delivery",500,Delivery
11989,No,No,3.73178,0,HSR,Bakery,150,Desserts
3167,Yes,No,2.9,32,Bellandur,Casual Dining,550,Delivery
18193,No,No,3.6,11,BTM,Quick Bites,200,Desserts
28886,Yes,No,4.1,568,Rajajinagar,Casual Dining,700,Dine-out
23545,No,Yes,4.4,130,Lavelle Road,"Casual Dining, Bar",1000,Drinks & nightlife
25840,Yes,No,3.6,24,Brookefield,Quick Bites,400,Dine-out
21470,Yes,No,3.0,179,BTM,Quick Bites,300,Delivery
13752,No,No,3.7,39,Old Airport Road,Casual Dining,700,Dine-out
24142,Yes,No,3.3,9,New BEL Road,"Takeaway, Delivery",200,Delivery
15920,Yes,No,3.2,123,Banaswadi,Casual Dining,600,Delivery
14027,Yes,No,3.9,421,BTM,Casual Dining,800,Delivery
7016,Yes,No,3.7,9,Bannerghatta Road,"Takeaway, Delivery",500,Delivery
13386,Yes,No,4.0,84,Indiranagar,Cafe,450,Dine-out
15998,Yes,No,3.8,103,Nagawara,Quick Bites,400,Delivery
12641,Yes,No,4.0,261,Old Airport Road,Other,400,Delivery
28345,Yes,No,4.2,581,Indiranagar,Quick Bites,400,Dine-out
4945,No,Yes,4.2,167,Church Street,Casual Dining,1000,Dine-out
15649,Yes,No,3.7,82,JP Nagar,Quick Bites,400,Dine-out
12237,Yes,No,3.7,197,HSR,Quick Bites,400,Dine-out
6046,No,No,3.73178,0,Marathahalli,Delivery,250,Delivery
9227,Yes,No,3.5,9,Koramangala 7th Block,Other,700,Drinks & nightlife
5585,Yes,No,3.73178,0,Whitefield,Casual Dining,400,Buffet
23303,No,No,3.1,32,Brigade Road,Quick Bites,200,Dine-out
5590,No,No,3.7,23,Marathahalli,Casual Dining,1200,Buffet
23610,No,Yes,4.1,345,Vasanth Nagar,Other,2000,Drinks & nightlife
1228,Yes,No,3.3,7,Bannerghatta Road,Other,300,Delivery
18691,No,No,3.6,21,Ejipura,Quick Bites,200,Dine-out
23230,No,No,3.3,7,Church Street,Casual Dining,1000,Dine-out
13341,No,Yes,3.8,201,Indiranagar,"Casual Dining, Bar",1000,Dine-out
13333,No,No,4.2,1651,Indiranagar,Other,1200,Dine-out
14743,Yes,No,3.7,16,Jayanagar,Quick Bites,100,Dine-out
8244,Yes,No,4.0,138,BTM,Dessert Parlor,250,Desserts
28235,No,Yes,4.5,980,Indiranagar,Other,2500,Dine-out
16237,Yes,No,3.5,9,HBR Layout,Quick Bites,500,Delivery
6555,Yes,No,3.0,9,Brookefield,Quick Bites,400,Dine-out
15373,No,No,4.3,357,JP Nagar,Casual Dining,1200,Delivery
12145,No,No,3.73178,0,HSR,Casual Dining,550,Dine-out
159,Yes,No,3.6,66,Banashankari,Quick Bites,150,Delivery
25235,Yes,No,2.1,479,Marathahalli,Casual Dining,650,Delivery
26163,Yes,No,3.9,33,Frazer Town,Quick Bites,200,Delivery
1589,No,No,3.73178,0,JP Nagar,Bakery,600,Delivery
31815,Yes,No,3.7,31,Whitefield,Quick Bites,250,Dine-out
24035,No,No,2.6,30,Malleshwaram,Quick Bites,500,Delivery
15369,Yes,No,2.7,50,Bannerghatta Road,Other,650,Delivery
31233,Yes,No,3.8,210,Whitefield,Quick Bites,350,Delivery
5565,Yes,Yes,4.2,767,Brookefield,Casual Dining,700,Buffet
23071,Yes,No,2.8,110,Shanti Nagar,Casual Dining,500,Dine-out
7190,Yes,Yes,4.2,541,Koramangala 5th Block,Other,1000,Delivery
27853,Yes,No,3.6,19,Thippasandra,"Takeaway, Delivery",500,Delivery
10576,Yes,No,3.8,514,Electronic City,Casual Dining,750,Dine-out
15061,No,No,2.8,56,JP Nagar,Other,1200,Dine-out
25880,No,No,4.0,112,Thippasandra,Quick Bites,150,Dine-out
23864,No,No,3.73178,0,Sanjay Nagar,Delivery,600,Delivery
13364,Yes,No,4.2,970,Indiranagar,Casual Dining,1100,Dine-out
30907,Yes,No,2.5,24,"Varthur Main Road, Whitefield","Takeaway, Delivery",600,Delivery
1556,No,No,3.73178,0,BTM,Other,250,Delivery
2828,Yes,Yes,4.4,2182,Bellandur,Other,1400,Buffet
436,Yes,No,3.8,155,Jayanagar,Casual Dining,450,Delivery
22173,No,Yes,4.4,1181,BTM,"Casual Dining, Bar",1100,Pubs and bars
15592,No,No,3.6,25,JP Nagar,Casual Dining,550,Dine-out
31527,Yes,No,4.2,489,Whitefield,Other,1600,Dine-out
17972,No,No,4.3,450,Koramangala 5th Block,Dessert Parlor,400,Delivery
23782,Yes,No,3.5,73,Rajajinagar,Quick Bites,400,Delivery
2780,Yes,No,3.3,8,Shanti Nagar,Quick Bites,150,Dine-out
3701,Yes,No,3.5,137,Bellandur,Quick Bites,350,Dine-out
25626,Yes,No,2.8,148,Marathahalli,Quick Bites,750,Dine-out
5686,Yes,No,3.73178,0,Whitefield,Other,400,Delivery
20349,Yes,No,3.5,18,Koramangala 6th Block,Dessert Parlor,300,Desserts
4727,No,No,4.0,1443,MG Road,Other,500,Desserts
25549,No,No,3.5,8,Marathahalli,Other,150,Dine-out
17622,Yes,No,3.0,7,HSR,Quick Bites,300,Delivery
2951,Yes,No,3.3,10,East Bangalore,Delivery,300,Delivery
26918,Yes,No,4.0,557,New BEL Road,Quick Bites,600,Delivery
30587,Yes,No,3.2,7,Sarjapur Road,Quick Bites,250,Dine-out
2555,Yes,No,4.0,232,Basavanagudi,Casual Dining,750,Dine-out
10350,No,No,3.73178,0,Electronic City,Quick Bites,150,Delivery
30748,No,No,3.3,6,Bellandur,Other,500,Dine-out
17881,Yes,No,4.1,293,Koramangala 6th Block,Quick Bites,600,Delivery
12737,Yes,No,3.9,123,Indiranagar,Other,400,Delivery
6465,No,No,4.0,72,Brookefield,Cafe,500,Dine-out
7355,Yes,No,3.3,4,Koramangala 6th Block,Quick Bites,350,Delivery
15717,No,Yes,4.6,538,Jayanagar,Casual Dining,1100,Dine-out
7823,Yes,No,3.3,12,BTM,Quick Bites,250,Delivery
23931,Yes,No,3.6,89,New BEL Road,Casual Dining,650,Delivery
24297,Yes,No,4.0,1192,Malleshwaram,Quick Bites,250,Dine-out
12449,Yes,No,4.2,8176,Indiranagar,Casual Dining,750,Buffet
26998,Yes,No,3.4,43,Sahakara Nagar,Quick Bites,300,Delivery
29963,Yes,No,3.4,15,HSR,Quick Bites,200,Delivery
15271,Yes,No,4.2,102,BTM,Quick Bites,300,Delivery
5185,No,No,3.73178,0,Richmond Road,Quick Bites,150,Dine-out
22031,Yes,No,3.9,99,BTM,Quick Bites,1000,Dine-out
8549,Yes,No,4.1,521,BTM,Quick Bites,400,Dine-out
5242,Yes,No,3.6,112,Richmond Road,Quick Bites,500,Dine-out
18514,Yes,No,3.5,14,Koramangala 1st Block,Cafe,500,Dine-out
2092,No,No,3.73178,0,JP Nagar,Quick Bites,250,Dine-out
21793,No,No,3.7,127,BTM,Quick Bites,200,Delivery
10207,Yes,No,3.9,176,Electronic City,Quick Bites,650,Delivery
11948,Yes,No,3.7,93,HSR,Bakery,350,Desserts
